age	A number between 40 and 70	0.1237867105553480000	56.742464708126700000000
f.728.0.0	None	0.0000000000000000000	0.000000000000000000000
f.728.0.0	One	-0.3027073330000000000	0.387000000000000000000
f.728.0.0	Two	-0.4482510787806210000	0.347000000000000000000
f.728.0.0	Three	-0.4112262812080060000	0.100000000000000000000
f.728.0.0	Four or more	-0.3609331941566380000	0.038000000000000000000
f.709.0.0	[1,2]	0.0000000000000000000	0.000000000000000000000
f.709.0.0	(2,4]	-0.1682198317983390000	0.303905951926746000000
f.709.0.0	(4,100]	-2.0977849137619900000	0.059500190766882900000
f.6141.0	Husband, wife or partner	-0.1588850594801130000	0.769381915299504000000
f.6141.0	Live alone	0.4088876253087400000	0.171528042731782000000
f.6141.0	Son and/or daughter (include step-children)	0.3720793287587980000	0.346141739793972000000
f.6141.0	Live alone	0.6570685226054590000	0.171437428462419000000
f.6141.0	Brother and/or sister	0.2340614999557020000	0.007377909194963750000
f.6141.0	Live alone	0.0322533436616210000	0.171466043494849000000
f.6141.0	Mother and/or father	2.4420677695960800000	0.022443723769553600000
f.6141.0	Live alone	1.3792548848045500000	0.171413582602060000000
f.6141.0	Grandparent	-0.7249138019541040000	0.000495993895459748000
f.6141.0	Live alone	-0.5168855477784690000	0.171413582602060000000
f.6141.0	Grandchild	3.7883771131780100000	0.007621136970621900000
f.6141.0	Live alone	0.4169703943007720000	0.171513735215567000000
f.6141.0	Other related	-0.2005058781243320000	0.008708508202975960000
f.6141.0	Live alone	-0.3042042221600090000	0.171504196871423000000
f.6141.0	Other unrelated	2.7012699520921800000	0.020230827928271700000
f.6141.0	Live alone	-1.6695350991141400000	0.171642502861503000000
f.1239.0.0	No	0.0000000000000000000	0.000000000000000000000
f.1239.0.0	Yes, on most or all days	0.8999779307304610000	0.087438000763067500000
f.1239.0.0	Only occasionally	0.1994010835709910000	0.034943723769553600000
f.1249.0.0	Smoked on most or all days	0.0000000000000000000	0.000000000000000000000
f.1249.0.0	Smoked occasionally	-0.2690624294584610000	0.131290537962610000000
f.1249.0.0	Just tried once or twice	-0.4246165844329860000	0.144310377718428000000
f.1249.0.0	I have never smoked	-0.2722059008364510000	0.346065433040824000000
f.1249.0.0	I'm a smoker	-0.4301721135980190000	0.087728920259443000000
f.2178.0.0	Excellent	0.0000000000000000000	0.000000000000000000000
f.2178.0.0	Good	0.1091091826375690000	0.425000000000000000000
f.2178.0.0	Fair	0.4452437552954610000	0.191000000000000000000
f.2178.0.0	Poor	0.8953876913235220000	0.089000000000000000000
f.924.0.0	Slow pace	0.0000000000000000000	0.000000000000000000000
f.924.0.0	Steady average pace	0.6027481474907010000	0.524270316673026000000
f.924.0.0	Brisk pace	1.1409504349136500000	0.393733307897749000000
f.924.0.0	None of the above	-0.5645751154790410000	0.002971194200686760000
f.2443.0.0	No	0.0000000000000000000	0.000000000000000000000
f.2443.0.0	Yes	1.6652128776454400000	0.069815909958031300000
f.2453.0.0	No	0.0000000000000000000	0.000000000000000000000
f.2453.0.0	Yes	3.7013722129039100000	0.060897558183899300000
f.6150.0	None of the above	-0.0859989617546755000	0.655913773368943000000
f.6150.0	Heart attack	0.2318659238896410000	0.040056276230446400000
f.6150.0	Angina	-0.0242801986590263000	0.046022510492178600000
f.6150.0	Stroke	0.1404514085124240000	0.018885921404044300000
f.6150.0	High blood pressure	0.2445056029901590000	0.304993323159100000000
f.6145.0	None of the above	-0.1382110789798040000	0.566887638305990000000
f.6145.0	Serious illness, injury or assault to yourself	0.4291924373235120000	0.105670545593285000000
f.6145.0	Serious illness, injury or assault of a close relative	-0.1897994786575290000	0.088639832125143100000
f.6145.0	Death of a close relative	-0.1616158442787740000	0.204091949637543000000
f.6145.0	Death of a spouse or partner	-0.1083310190213030000	0.010792636398321300000
f.6145.0	Marital separation/divorce	-0.2768629953156020000	0.031018695154521200000
f.6145.0	Financial difficulties	-0.0671568346390648000	0.127022128958413000000
f.6146.0	None of the above	0.2844779530340450000	0.941076879053796000000
f.6146.0	Attendance allowance	0.0972337220686292000	0.007573445249904620000
f.6146.0	Disability living allowance	1.1936430445325900000	0.044052842426554800000
f.6146.0	Blue badge	2.0327551965826800000	0.034333269744372400000
f.age:709	[1,2]	0.0000000000000000000	0.000000000000000000000
f.age:709	(2,4]	0.0042368628420401700	16.058408050362500000000
f.age:709	(4,100]	0.0352747800486103000	2.976330599008010000000
f.age:6141	Son and/or daughter (include step-children)	-0.0078233094895958600	18.132125143075200000000
f.age:6141	Live alone	-0.0066944107305191000	9.734442960702020000000
f.age:6141	Mother and/or father	-0.0398505716747263000	1.150643838229680000000
f.age:6141	Live alone	-0.0190796096179997000	9.734280808851580000000
f.age:6141	Grandchild	-0.0630599635330429000	0.460425410148798000000
f.age:6141	Live alone	-0.0043808148735373800	9.737685997710800000000
f.age:6141	Other unrelated	-0.0431825329235631000	1.090685806943910000000
f.age:6141	Live alone	0.0251442614002510000	9.745822205265170000000
f.age:924	Slow pace	0.0000000000000000000	0.000000000000000000000
f.age:924	Steady average pace	-0.0129045360323732000	30.057444677604000000000
f.age:924	Brisk pace	-0.0246927126465092000	21.829187333079000000000
f.age:924	None of the above	0.0080994224513805900	0.162380770698207000000
f.age:2443	No	0.0000000000000000000	0.000000000000000000000
f.age:2443	Yes	-0.0222833532315764000	4.186584318962230000000
f.age:2453	No	0.0000000000000000000	0.000000000000000000000
f.age:2453	Yes	-0.0439641033405043000	3.710601869515450000000
f.age:6150	High blood pressure	-0.0060009835398895300	18.128519648988900000000
f.age:6146	None of the above	-0.0103249238834089000	53.243132392216700000000
f.age:6146	Disability living allowance	-0.0186437661417959000	2.573364173979400000000
f.age:6146	Blue badge	-0.0339772360066597000	2.089364746280050000000
